,Date,MSFT,GS,MSFT_norm,GS_norm,Spread,Signal,MSFT_Returns,GS_Returns,Returns,Equity_Curve
881,2016-03-14,48.361462,138.222244,0.9071663656211004,0.42240277728872283,0.4847635883323776,-1,0.0018845051851135164,0.0018845051851135164,0.005491320143004796,1.1265546996519598
882,2016-03-15,48.743488,136.907471,0.9202643934700695,0.408905482192762,0.5113589112773075,0,0.007899388980423971,0.007899388980423971,-0.0,1.1265546996519598
883,2016-03-16,49.43475,135.565659,0.9439647932515873,0.395130608106284,0.5488341851453034,-1,0.014181627707889888,0.014181627707889888,0.02306014237128995,1.1525332114149798
884,2016-03-17,49.716713,137.699905,0.9536320913579437,0.4170405104767873,0.5365915808811563,0,0.0057037407896267656,0.0057037407896267656,0.0,1.1525332114149798
885,2016-03-18,48.652527,141.923386,0.9171457321455259,0.4603982379241744,0.45674749422135147,-1,-0.02140499513714833,-0.02140499513714833,-0.06009860383333221,1.0832675745373928
886,2016-03-21,48.989059,140.743713,0.9286839664753078,0.44828786252268904,0.4803961039526188,0,0.006917050783405321,0.006917050783405321,-0.0,1.0832675745373928
887,2016-03-22,49.180061,138.861603,0.9352326032571208,0.428966356777546,0.5062662464795747,-1,0.0038988705620983666,0.0038988705620983666,0.022594080077943612,1.1077430088623303
888,2016-03-23,49.089115,138.753494,0.9321144562180387,0.42785652331159457,0.504257932906444,0,-0.0018492453679551657,-0.0018492453679551657,-0.0,1.1077430088623303
889,2016-03-24,49.307404,137.781006,0.9395986468258078,0.4178730831943419,0.5217255636314659,-1,0.004446790291493308,0.004446790291493308,0.013280379714669,1.122454256646292
890,2016-03-28,48.697994,138.537415,0.9187045999508824,0.4256382833362986,0.4930663166145838,0,-0.012359401439994588,-0.012359401439994588,0.0,1.122454256646292
891,2016-03-29,49.762196,139.609024,0.9551915077344592,0.43663928723620177,0.5185522204982573,-1,0.02185309727542384,0.02185309727542384,-8.24471030371754e-05,1.1223617135445398
892,2016-03-30,50.071442,140.9328,0.9657942225239821,0.4502290060035862,0.5155652165203959,0,0.006214476547618419,0.006214476547618419,0.0,1.1223617135445398
893,2016-03-31,50.235153,141.365082,0.9714071683370487,0.4546667589226622,0.5167404094143865,-1,0.0032695483385518642,0.0032695483385518642,-0.0029558329955843288,1.1190441997586644
894,2016-04-01,50.544411,143.922531,0.9820102945549408,0.48092121033432766,0.5010890842206132,0,0.006156206989157642,0.006156206989157642,0.0,1.1190441997586644
895,2016-04-04,50.417076,142.076477,0.9776445252718333,0.46196985097337445,0.5156746742984588,-1,-0.0025192696379426893,-0.0025192696379426893,0.018406014171199803,1.1396413431576213
896,2016-04-05,49.625759,139.897202,0.9505136700332822,0.4395976865235035,0.5109159835097787,0,-0.015695416370437698,-0.015695416370437698,-0.0,1.1396413431576213
897,2016-04-06,50.135117,139.753128,0.9679773643082668,0.4381186408679757,0.5298587234402911,-1,0.010263984073271226,0.010263984073271226,0.007238523926110241,1.1478906642872522
898,2016-04-07,49.534801,135.448593,0.947395111565831,0.39392882319915246,0.5534662883666785,0,-0.011973962282764816,-0.011973962282764816,-0.0,1.1478906642872522
899,2016-04-08,49.498417,135.331512,0.9461476607502926,0.3927268843038983,0.5534207764463943,-1,-0.0007345139026599945,-0.0007345139026599945,0.0009392787598059282,1.1489688536067968
900,2016-04-11,49.398361,137.060516,0.9427171710075617,0.4104766230117183,0.5322405479958434,0,-0.002021397977232331,-0.002021397977232331,0.0,1.1489688536067968
901,2016-04-12,49.707615,138.960678,0.9533201600826641,0.42998344832995267,0.5233367117527115,-1,0.006260410137899131,0.006260410137899131,-0.018148173519120014,1.1281171674834762
902,2016-04-13,50.344303,143.949631,0.9751494522122691,0.4811994155432122,0.4939500366690569,0,0.012808661208146832,0.012808661208146832,0.0,1.1281171674834762
903,2016-04-14,50.353405,144.90416,0.9754615206303385,0.4909984908137358,0.4844630298166027,-1,0.00018079503454448975,0.00018079503454448975,-0.01010014088086919,1.116723025161766
904,2016-04-15,50.617184,142.751877,0.9845053676145051,0.468903422858264,0.5156019447562412,0,0.005238553380848776,0.005238553380848776,-0.0,1.116723025161766
905,2016-04-18,51.353916,143.202164,1.0097647380584716,0.4735260128543127,0.5362387252041589,-1,0.014554978009049258,0.014554978009049258,0.00310898089170375,1.1201948957083194
906,2016-04-19,51.290249,146.471069,1.0075818705597666,0.5070841825350573,0.5004976880247093,0,-0.0012397691346458517,-0.0012397691346458517,0.0,1.1201948957083194
907,2016-04-20,50.562611,150.370346,0.9826342942482896,0.5471136722871991,0.43552062196109054,-1,-0.014186673182265186,-0.014186673182265186,-0.048611842175766196,1.0657401582320478
908,2016-04-21,50.735424,148.875488,0.9885593084794256,0.5317676471158896,0.456791661363536,0,0.0034178021384221324,0.0034178021384221324,-0.0,1.0657401582320478
909,2016-04-22,47.097168,150.163269,0.8638191640660109,0.5449878457174518,0.31883131834855905,-1,-0.07171036946493237,-0.07171036946493237,-0.05019394525766763,1.0122464550708503
910,2016-04-25,47.397327,148.668335,0.874110324722926,0.5296410403396528,0.3444692843832733,0,0.006373185750786492,0.006373185750786492,-0.0,1.0122464550708503
911,2016-04-26,46.787922,149.34375,0.8532164492764879,0.5365747662126652,0.3166416830638227,-1,-0.01285737062767267,-0.01285737062767267,-0.01268694787752045,0.9994041370561616
912,2016-04-27,46.333138,150.316299,0.837623862653416,0.5465588325482846,0.2910650301051314,0,-0.00972011537507489,-0.00972011537507489,0.0,0.9994041370561616
913,2016-04-28,45.387207,147.947922,0.8051919585913803,0.5222453706293937,0.2829465879619866,-1,-0.02041586304817089,-0.02041586304817089,0.013679580292812799,1.0130755661939908
914,2016-04-29,45.359917,147.785843,0.8042563019083317,0.5205814878968928,0.2836748140114389,0,-0.0006012707501475978,-0.0006012707501475978,-0.0,1.0130755661939908
915,2016-05-02,46.032982,149.649933,0.827332804853593,0.53971800257694,0.2876148022766529,-1,0.014838320802041949,0.014838320802041949,-0.011628159456425147,1.001295361968879
916,2016-05-03,45.278046,146.912338,0.8014492975734882,0.5116141948715591,0.289835102701929,0,-0.01639989345030901,-0.01639989345030901,-0.0,1.001295361968879
917,2016-05-04,45.359917,144.14769,0.8042563019083317,0.4832326644534126,0.32102363745491913,-1,0.001808183153486853,0.001808183153486853,0.028007466220161037,1.0293391079956262
918,2016-05-05,45.423573,143.661377,0.8064387922643649,0.47824023604942023,0.32819855621494465,0,0.0014033535378823458,0.0014033535378823458,-0.0,1.0293391079956262
919,2016-05-06,45.832882,143.049042,0.8204722367965007,0.4719540815629917,0.34851815523350904,-1,0.009010937999087032,0.009010937999087032,0.01039970315297356,1.0400439291625274
920,2016-05-09,45.541813,141.842316,0.8104927331292854,0.4595659834487407,0.35092674968054466,0,-0.006350658900306505,-0.006350658900306505,-0.0,1.0400439291625274
921,2016-05-10,46.40591,145.363403,0.8401189014272827,0.4957130219850897,0.34440587944219303,-1,0.018973706646241872,0.018973706646241872,-0.027590613934799224,1.0113484786377724
922,2016-05-11,46.433193,143.562378,0.8410543181104495,0.47722392470350355,0.36383039340694595,0,0.0005879208057768537,0.0005879208057768537,-0.0,1.0113484786377724
923,2016-05-12,46.851593,142.346664,0.8553994539179827,0.46474355690595165,0.390655897012031,-1,0.009010795359259527,0.009010795359259527,0.016824129637245444,1.0283635365508053
924,2016-05-13,46.460476,139.888199,0.841989734793616,0.43950526285207964,0.4024844719415364,0,-0.008347997900519655,-0.008347997900519655,-0.0,1.0283635365508053
925,2016-05-16,47.142654,139.92424,0.8653786832996185,0.43987525524814625,0.4255034280514723,-1,0.014682974836504048,0.014682974836504048,0.00691590225312444,1.035475598250268
926,2016-05-17,46.263363,139.266846,0.8352315781147673,0.43312653070610424,0.4021050474086631,0,-0.0186517076446312,-0.0186517076446312,0.0,1.035475598250268
927,2016-05-18,46.538136,144.030655,0.8446523620565536,0.48203119778840203,0.36262116426815155,-1,0.005939321791198049,0.005939321791198049,-0.048267396609221525,0.9854958868703513
928,2016-05-19,46.08934,139.311859,0.829265078189733,0.4335886285314738,0.39567644965825927,0,-0.009643617870728649,-0.009643617870728649,-0.0,0.9854958868703513
929,2016-05-20,46.364105,139.140747,0.8386855878459398,0.4318320141513033,0.40685357369463654,-1,0.005961573760874028,0.005961573760874028,0.004782932329901901,0.9902094470086489
930,2016-05-23,45.823719,139.987244,0.8201580769508878,0.44052204642824044,0.3796360305226474,0,-0.011655266504120076,-0.011655266504120076,0.0,0.9902094470086489
931,2016-05-24,47.252556,141.914413,0.8691467500193114,0.46030612222899653,0.4088406277903149,-1,0.03118116624274858,0.03118116624274858,-0.005292197801643361,0.9849690627500233
932,2016-05-25,47.738003,145.210327,0.885790638982886,0.4941415629240128,0.3916490760588732,0,0.010273454837025131,0.010273454837025131,0.0,0.9849690627500233
933,2016-05-26,47.527336,143.382263,0.8785677739609796,0.47537488665190913,0.4031928873090705,-1,-0.004412983090222755,-0.004412983090222755,0.016593397321684966,1.0013130457578021
934,2016-05-27,47.921181,144.250259,0.8920710244679536,0.48428562497260297,0.40778539949535064,0,0.00828670472925297,0.00828670472925297,0.0,1.0013130457578021
935,2016-05-31,48.544014,144.205078,0.9134252882595726,0.4838218024802558,0.4296034857793168,-1,0.01299702943464598,0.01299702943464598,0.006934707710999022,1.0082568590573426
936,2016-06-01,48.406624,144.648148,0.9087147762887385,0.48837030365739237,0.42034447263134617,0,-0.002830215070389497,-0.002830215070389497,0.0,1.0082568590573426
937,2016-06-02,48.06773,144.024246,0.8970955591416109,0.4819654037963822,0.4151301553452287,-1,-0.007000983997562105,-0.007000983997562105,0.0029613828642197637,1.0112426936424872
938,2016-06-03,47.435745,140.76001,0.8754275126470509,0.44845516548538955,0.4269723471616613,0,-0.013147802070120673,-0.013147802070120673,-0.0,1.0112426936424872
939,2016-06-06,47.747162,142.016846,0.8861046616857092,0.46135768658920506,0.42474697509650416,-1,0.006565028123833638,0.006565028123833638,-0.010130473569762266,1.0009983262619269
940,2016-06-07,47.719688,140.307907,0.885162696434332,0.4438139326605832,0.44134876377374876,0,-0.0005754059267439882,-0.0005754059267439882,-0.0,1.0009983262619269
941,2016-06-08,47.664726,139.828659,0.8832782859318139,0.43889403266252336,0.44438425326929054,-1,-0.0011517677986494501,-0.0011517677986494501,0.004582505253719393,1.0055854063509864
942,2016-06-09,47.280045,138.499435,0.8700892295561501,0.4252483854088658,0.4448408441472843,0,-0.008070559348227424,-0.008070559348227424,-0.0,1.0055854063509864
943,2016-06-10,47.151814,135.533646,0.8656927402881391,0.39480196665418005,0.4708907736339591,-1,-0.002712159009154891,-0.002712159009154891,0.031106960921356785,1.0368661122894332
944,2016-06-13,45.924469,134.394318,0.8236123609676398,0.38310576797418666,0.4405065929934531,0,-0.02602964543421382,-0.02602964543421382,0.0,1.0368661122894332
945,2016-06-14,45.640533,132.188034,0.8138774171802406,0.3604563325100443,0.4534210846701964,-1,-0.006182673554701368,-0.006182673554701368,0.021728849113329174,1.0593960195940946
946,2016-06-15,45.512299,132.160904,0.8094808250551374,0.36017781932491394,0.44930300573022347,0,-0.0028096516751896505,-0.0028096516751896505,0.0,1.0593960195940946
947,2016-06-16,46.15345,132.585922,0.8314631342524026,0.3645410009289592,0.4669221333234434,-1,0.014087422830474816,0.014087422830474816,0.002494362142356099,1.0620385369191327
948,2016-06-17,45.915314,131.690689,0.8232984754076065,0.35535065097452406,0.4679478244330824,0,-0.005159657620394498,-0.005159657620394498,-0.0,1.0620385369191327
949,2016-06-20,45.860355,133.598587,0.8214141677621803,0.37493689310072653,0.4464772746614538,-1,-0.0011969644811751223,-0.0011969644811751223,-0.022883688937530344,1.0377351774006054
950,2016-06-21,46.886192,134.141083,0.8565857047635965,0.38050608915234785,0.4760796156112487,0,0.022368710403571912,0.022368710403571912,-0.0,1.0377351774006054
951,2016-06-22,46.703011,133.951202,0.8503052164214364,0.37855679456680624,0.4717484218546302,-1,-0.00390692850466523,-0.00390692850466523,7.678652650000561e-05,1.0378148614803049
952,2016-06-23,47.545662,138.0383,0.8791960936522054,0.4205144312022643,0.45868166244994113,0,0.01804275531614019,0.01804275531614019,0.0,1.0378148614803049
953,2016-06-24,45.640533,128.272751,0.8138774171802406,0.32026252716478815,0.4936148900154525,-1,-0.04006945996461264,-0.04006945996461264,0.08686253571257374,1.1279620919486777
954,2016-06-27,44.358238,126.147797,0.7699130387855924,0.298448015303545,0.4714650234820474,0,-0.02809553078619831,-0.02809553078619831,-0.0,1.1279620919486777
955,2016-06-28,45.283318,128.77002,0.8016300517703746,0.3253674284938185,0.4762626232765561,-1,0.02085475081314092,0.02085475081314092,-0.020750117994889683,1.10455674544698
956,2016-06-29,46.290836,131.564056,0.836173509080447,0.3540506524425442,0.4821228566379028,0,0.0222492088587678,0.0222492088587678,0.0,1.10455674544698
957,2016-06-30,46.867874,134.349091,0.8559576593579503,0.38264147325159564,0.4733161861063547,-1,0.012465491009926888,0.012465491009926888,-0.0258932053932055,1.0759562307686708
958,2016-07-01,46.858707,134.05069,0.8556433623695477,0.37957812592553286,0.4760652364440149,0,-0.0001955924008841814,-0.0001955924008841814,-0.0,1.0759562307686708
959,2016-07-05,46.867874,130.61467,0.8559576593579503,0.3443043745664592,0.5116532847914912,-1,0.00019563066475569713,0.00019563066475569713,0.039512657947004204,1.1184701212809811
960,2016-07-06,47.060219,131.636459,0.8625523418314205,0.3547939325805094,0.5077584092509111,0,0.004103983893103402,0.004103983893103402,0.0,1.1184701212809811
961,2016-07-07,47.060219,132.920395,0.8625523418314205,0.3679746588932095,0.49457768293821097,-1,0.0,0.0,-0.015180812010560096,1.1014908366303862
962,2016-07-08,47.902866,135.976685,0.8914430819193999,0.3993501495891957,0.49209293233020424,0,0.017905717778321506,0.017905717778321506,0.0,1.1014908366303862
963,2016-07-11,48.16848,137.613327,0.9005498431583628,0.41615171156258834,0.4843981315957745,-1,0.005544845688356004,0.005544845688356004,-0.015566805386286298,1.0843441431417833
964,2016-07-12,48.736351,141.890274,0.9200196964474634,0.46005831427559224,0.45996138217187116,0,0.011789265511388258,0.011789265511388258,0.0,1.0843441431417833
965,2016-07-13,49.011131,142.794449,0.9294407203891317,0.4693404616830839,0.4601002587060478,-1,0.005638091370443465,0.005638091370443465,-0.006756505574112781,1.0770177658943894
966,2016-07-14,49.221798,146.97197,0.936663585411038,0.512226369521603,0.42443721588943495,0,0.004298350103367321,0.004298350103367321,0.0,1.0770177658943894
967,2016-07-15,49.18515,146.158188,0.9354070831713763,0.5038721853409261,0.4315348978304502,-1,-0.000744548177618376,-0.000744548177618376,0.007950205959739831,1.0855802789555486
968,2016-07-18,49.423298,147.686325,0.9435721534445418,0.5195598485619205,0.4240123048826213,0,0.0048418679215169735,0.0048418679215169735,0.0,1.0855802789555486
969,2016-07-19,48.626453,145.950241,0.9162517668705602,0.501737427460045,0.4145143394105152,-1,-0.016122861732132954,-0.016122861732132954,0.009558417124683083,1.0959567080841357
970,2016-07-20,51.209358,146.275757,1.004808466208411,0.5050791339831153,0.4997293322252956,0,0.05311728165737284,0.05311728165737284,-0.0,1.0959567080841357
971,2016-07-21,51.108604,144.720474,1.0013540450488694,0.48911279332299284,0.5122412517258765,-1,-0.0019674919572317817,-0.0019674919572317817,0.015300137748985199,1.1127249966847472
972,2016-07-22,51.813869,145.045975,1.0255345474515938,0.49245434585794023,0.5330802015936535,0,0.013799339931100496,0.013799339931100496,-0.0,1.1127249966847472
973,2016-07-25,51.9604,145.136429,1.0305584649826973,0.493382935303122,0.5371755296795753,-1,0.0028280266042284286,0.0028280266042284286,0.0006014773494443793,1.1133942755664137
974,2016-07-26,51.987892,145.724182,1.0315010473766282,0.49941673405358045,0.5320843133230477,0,0.0005290952340628596,0.0005290952340628596,0.0,1.1133942755664137
975,2016-07-27,51.465816,145.570465,1.013601307601643,0.49783869456671404,0.515762613034929,-1,-0.010042261378861217,-0.010042261378861217,-0.003929737351457074,1.1090189284948218
976,2016-07-28,51.484135,145.154526,1.0142293872929868,0.4935687168405826,0.5206606704524042,0,0.0003559450024070987,0.0003559450024070987,-0.0,1.1090189284948218
977,2016-07-29,51.914623,143.599243,1.0289889686111353,0.47760237618046014,0.5513865924306751,-1,0.008361566140715038,0.008361566140715038,0.021199559207562224,1.132529640931755
978,2016-08-01,51.823029,143.029602,1.0258486044401143,0.47175451295558557,0.5540940914845287,0,-0.0017643198526164916,-0.0017643198526164916,-0.0,1.132529640931755
979,2016-08-02,51.823029,141.112625,1.0258486044401143,0.45207506695146954,0.5737735374886448,-1,0.0,0.0,0.02101796983425752,1.156333114761261
980,2016-08-03,52.180241,143.174286,1.0380958669928884,0.47323982079478194,0.5648560461981065,0,0.006892920134019986,0.006892920134019986,0.0,1.156333114761261
981,2016-08-04,52.564926,142.912048,1.0512850605113417,0.47054771830151926,0.5807373422098225,-1,0.007372235018998863,0.007372235018998863,0.007109509199200947,1.1645540756779968
982,2016-08-05,53.087006,146.565125,1.0691849374291165,0.5080497496615084,0.5611351877676081,0,0.009932098068586637,0.009932098068586637,0.0,1.1645540756779968
983,2016-08-08,53.1786,147.234192,1.0723253016001377,0.514918307760868,0.5574069938392697,-1,0.0017253562952863621,0.0017253562952863621,-0.006177627515162154,1.1573598943771943
984,2016-08-09,53.30682,147.785797,1.0767214137254768,0.520581015666649,0.5561403980588278,0,0.002411120262661992,0.002411120262661992,0.0,1.1573598943771943
985,2016-08-10,53.141964,146.655548,1.071069210788845,0.5089780208645696,0.5620911899242755,-1,-0.0030925874025125033,-0.0030925874025125033,0.010218072111428445,1.1691858812368157
986,2016-08-11,53.398426,148.165573,1.079862189324867,0.52447974855998,0.555382440764887,0,0.004825978957044175,0.004825978957044175,0.0,1.1691858812368157
987,2016-08-12,53.068687,147.613998,1.0685568577377726,0.5188173486304452,0.5497395091073275,-1,-0.006175069654674958,-0.006175069654674958,0.0023408534183263496,1.1719227740035678
988,2016-08-15,53.233547,149.693695,1.0742091978171944,0.5401672577928512,0.5340419400243431,0,0.0031065400204832727,0.0031065400204832727,0.0,1.1719227740035678
989,2016-08-16,52.938618,149.784119,1.064097351357873,0.5410955392617872,0.5230018120960859,-1,-0.005540284587837174,-0.005540284587837174,-0.003994945145636919,1.167241006806501
990,2016-08-17,53.049221,149.8022,1.0678894523514693,0.5412811565452498,0.5266082958062195,0,0.0020892687451721237,0.0020892687451721237,-0.0,1.167241006806501
991,2016-08-18,53.086086,150.154861,1.0691533945874747,0.5449015302415736,0.5242518643459011,-1,0.0006949206662243412,0.0006949206662243412,-0.0032639408446537566,1.1634312012088304
992,2016-08-19,53.104515,150.308548,1.0697852457055363,0.546479261752194,0.5233059839533424,0,0.0003471531127761107,0.0003471531127761107,0.0,1.1634312012088304
993,2016-08-22,53.1506,150.335693,1.0713653020719087,0.5467579289254472,0.5246073731464616,-1,0.0008678169831699556,0.0008678169831699556,0.00019484788249490848,1.1636578933148145
994,2016-08-23,53.353359,150.172958,1.0783170357984853,0.545087311779034,0.5332297240194512,0,0.003814801714373983,0.003814801714373983,-0.0,1.1636578933148145
995,2016-08-24,53.408661,149.467636,1.0802131034381321,0.5378465643863866,0.5423665390517456,-1,0.0010365233049338674,0.0010365233049338674,0.00785609533458198,1.1727997006615345
996,2016-08-25,53.611416,150.010178,1.087164700021919,0.5434162326682518,0.5437484673536671,0,0.003796294387533816,0.003796294387533816,0.0,1.1727997006615345
997,2016-08-26,53.482388,150.073486,1.0827408850530509,0.5440661446743055,0.5386747403787454,-1,-0.002406726209208787,-0.002406726209208787,-0.001995212345154318,1.1704597162203814
998,2016-08-29,53.546902,150.887299,1.084952792537485,0.5524206470971034,0.5325321454403815,0,0.0012062662572209781,0.0012062662572209781,0.0,1.1704597162203814
